"ID_id_num","ID_session_num","ID_tdate","ID_bdate","Trial_onset","Trial_offset","Trial_tool","Trial_tool_direction","Trial_target","Grasp_onset","Grasp_offset","Grasp_hand","Grasp_overunder","Grasp_radialunlar","Grasp_grip_type","Grasp_grasp_location_on_tool","born","test","Age","AdaptiveGrasp","session"
"7","10","27/04/2006","26/04/2005",734679,752433,"Spoon","r","i",751146,752433,"r","o","r","p","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",781836,795036,"Spoon","l","i",783486,795036,"l","o","r","f","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",918093,931326,"Spoon","r","e",920403,931326,"r","o","r","p","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",942348,967395,"Spoon","l","e",943734,964656,"l","o","r","p","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",942348,967395,"Spoon","l","e",965118,967395,"l","o","r","p","h",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",975513,985413,"Spoon","l","e",977757,985413,"l","o","r","p","e",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",989505,1059960,"Spoon","r","e",1008051,1011087,"l","m","m","p","h",2005-04-26,2006-04-27,366,0,10
"7","10","27/04/2006","26/04/2005",989505,1059960,"Spoon","r","e",1011120,1036761,"r","o","r","p","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",989505,1059960,"Spoon","r","e",1036794,1038114,"b","n","b","p","n",2005-04-26,2006-04-27,366,0,10
"7","10","27/04/2006","26/04/2005",989505,1059960,"Spoon","r","e",1038147,1059960,"l","u","r","p","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",1088802,1106556,"Magnet","l","n",1090551,1106556,"l","o","r","p","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",1118238,1131009,"Magnet","r","n",1120119,1131009,"r","o","r","p","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",1135398,1145595,"Magnet","l","n",1138962,1145595,"r","o","u","p","m",2005-04-26,2006-04-27,366,0,10
"7","10","27/04/2006","26/04/2005",1158498,1168926,"Magnet","r","n",1161237,1166715,"r","o","r","p","m",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",1158498,1168926,"Magnet","r","n",1166748,1168926,"l","u","r","p","h",2005-04-26,2006-04-27,366,1,10
"7","10","27/04/2006","26/04/2005",1195986,1221297,"Magnet","l","n",1212981,1217205,"r","o","u","p","m",2005-04-26,2006-04-27,366,0,10
"7","10","27/04/2006","26/04/2005",1195986,1221297,"Magnet","l","n",1217238,1221297,"l","u","u","p","m",2005-04-26,2006-04-27,366,0,10
"7","11","03/05/2006","26/04/2005",223971,234696,"Magnet","l","n",225225,227304,"r","o","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",223971,234696,"Magnet","l","n",227337,234696,"l","u","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",237963,245091,"Magnet","r","n",240702,243045,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",237963,245091,"Magnet","r","n",243078,245091,"l","u","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",269676,287991,"Magnet","l","n",272283,287991,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",295944,310101,"Magnet","r","n",298287,310101,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",313797,329934,"Magnet","l","n",315777,329934,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",335973,343365,"Magnet","r","n",338811,340164,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",335973,343365,"Magnet","r","n",340197,343365,"l","u","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",357291,369996,"Magnet","l","n",366168,369996,"r","o","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",379401,389433,"Magnet","r","n",385110,387948,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",379401,389433,"Magnet","r","n",387981,389433,"l","u","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",393459,408870,"Magnet","l","n",404085,408111,"r","o","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",413391,423885,"Magnet","r","n",420057,423885,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",461439,470580,"Spoon","l","i",464508,470580,"l","o","r","f","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",476454,486354,"Spoon","r","i",479094,486354,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",490248,503085,"Spoon","l","i",497805,503085,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",529683,553641,"Spoon","r","i",539748,553641,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",562584,579051,"Spoon","l","i",565587,579051,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",593175,603537,"Spoon","r","i",595419,601194,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",593175,603537,"Spoon","r","i",601227,603537,"l","o","r","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",632610,653367,"Spoon","r","i",642708,653367,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",659274,667788,"Spoon","l","i",661452,667788,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",677523,707850,"Spoon","r","i",681450,707850,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",731148,739860,"Spoon","l","e",732501,739860,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",743391,756426,"Spoon","r","e",752037,753588,"l","o","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",759231,766491,"Spoon","l","e",760881,765270,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",770583,779625,"Spoon","r","e",772332,779625,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",783024,799656,"Spoon","l","e",784872,799656,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",803550,814902,"Spoon","r","e",806223,814902,"l","o","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",817377,837078,"Spoon","l","e",827277,836946,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",877140,884367,"Hammer","r","n",878328,884367,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",886380,896214,"Hammer","l","n",887601,896214,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",898722,910173,"Hammer","r","n",904530,910173,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",916938,927498,"Hammer","l","n",917862,927498,"r","o","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",928917,935781,"Hammer","r","n",930864,935781,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",945582,951720,"Hammer","l","n",946902,951720,"r","o","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",955317,960135,"Hammer","r","n",956307,960135,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",967956,973929,"Hammer","l","n",969606,972840,"r","o","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",977724,982278,"Hammer","r","n",979572,982278,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",984654,998085,"Hammer","l","n",993234,998085,"r","o","u","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1309935,1324950,"Brush","r","i",1311288,1313862,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1309935,1324950,"Brush","r","i",1313895,1314555,"l","u","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1309935,1324950,"Brush","r","i",1314588,1324950,"r","m","m","f","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1327227,1335774,"Brush","l","i",1330659,1332573,"l","o","r","f","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1327227,1335774,"Brush","l","i",1332606,1335774,"r","m","m","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1338117,1362966,"Brush","r","i",1356927,1357686,"l","o","u","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1338117,1362966,"Brush","r","i",1357719,1361052,"r","u","u","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1338117,1362966,"Brush","r","i",1361085,1361844,"l","m","m","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1338117,1362966,"Brush","r","i",1361877,1362966,"b","m","m","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1365837,1380423,"Brush","l","i",1370094,1371447,"l","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1365837,1380423,"Brush","l","i",1371480,1372602,"r","u","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1365837,1380423,"Brush","l","i",1372635,1380423,"b","m","m","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1400652,1409826,"Brush","r","i",1403490,1409826,"r","m","m","p","e",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1412961,1420452,"Brush","l","i",1414677,1415700,"l","o","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1412961,1420452,"Brush","l","i",1415733,1420452,"r","m","m","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1423191,1431408,"Brush","r","i",1424808,1426788,"l","o","u","f","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1423191,1431408,"Brush","r","i",1426821,1431408,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1434246,1443981,"Brush","l","i",1436226,1437051,"l","o","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1434246,1443981,"Brush","l","i",1437084,1439031,"r","m","r","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1434246,1443981,"Brush","l","i",1439064,1443981,"l","m","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1448601,1457907,"Brush","r","i",1450614,1451967,"l","o","u","p","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1448601,1457907,"Brush","r","i",1452000,1457907,"r","u","u","p","m",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1485495,1499157,"Brush","r","e",1486749,1493976,"r","o","r","p","m",2005-04-26,2006-05-03,372,1,11
"7","11","03/05/2006","26/04/2005",1485495,1499157,"Brush","r","e",1494009,1495659,"l","m","m","f","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1485495,1499157,"Brush","r","e",1495692,1496088,"l","o","r","f","h",2005-04-26,2006-05-03,372,0,11
"7","11","03/05/2006","26/04/2005",1485495,1499157,"Brush","r","e",1496121,1499157,"l","u","r","p","h",2005-04-26,2006-05-03,372,1,11
"7","12","18/05/2006","26/04/2005",281985,295944,"Brush","l","n",282447,282612,"l","o","r","f","h",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",281985,295944,"Brush","l","n",283833,290730,"l","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",281985,295944,"Brush","l","n",290763,295944,"r","m","r","p","h",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",303930,340890,"Brush","r","n",307791,308451,"l","o","u","f","m",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",303930,340890,"Brush","r","n",309540,316107,"l","o","r","p","m",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",303930,340890,"Brush","r","n",316140,324126,"r","m","r","p","h",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",303930,340890,"Brush","r","n",324159,328845,"b","m","r","p","n",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",303930,340890,"Brush","r","n",328878,340890,"r","u","r","p","h",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",349536,365112,"Brush","l","n",350823,351648,"l","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",349536,365112,"Brush","l","n",351681,357390,"r","u","r","p","h",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",349536,365112,"Brush","l","n",357423,365112,"l","m","r","p","h",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",381447,397815,"Brush","r","e",385638,397815,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",406527,413391,"Brush","l","e",407649,412071,"l","o","r","p","e",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",448272,478137,"Brush","r","e",462396,474969,"l","o","r","p","e",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",537933,545391,"Magnet","l","n",538923,543807,"l","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",557898,568920,"Magnet","r","n",558789,568920,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",574398,589512,"Magnet","l","n",575157,589512,"l","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",593043,604659,"Magnet","r","n",595254,604659,"l","o","r","p","m",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",614625,640992,"Magnet","l","n",625251,634425,"l","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",614625,640992,"Magnet","l","n",634458,640992,"r","u","r","p","h",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",646536,657129,"Magnet","r","n",653862,657129,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",763983,776655,"Spoon","l","i",769098,776655,"l","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",793947,802329,"Spoon","r","i",795564,802329,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",822525,848562,"Spoon","l","i",824142,845823,"l","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",871827,908028,"Spoon","r","i",881826,908028,"r","o","r","f","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",917928,941952,"Spoon","l","i",924528,940269,"l","o","r","f","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",952545,982971,"Spoon","r","i",954525,982971,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",995049,1018611,"Spoon","l","i",996996,1018611,"l","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1029699,1036134,"Spoon","r","i",1032009,1033890,"l","m","m","f","h",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",1062369,1075800,"Spoon","l","i",1063689,1070949,"l","o","r","p","e",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1062369,1075800,"Spoon","l","i",1070982,1075800,"r","u","r","p","h",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1087779,1124376,"Spoon","r","i",1092729,1099329,"r","o","r","p","e",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1087779,1124376,"Spoon","r","i",1100088,1106721,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1087779,1124376,"Spoon","r","i",1106754,1111671,"l","u","r","p","h",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1087779,1124376,"Spoon","r","i",1111704,1119888,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1168794,1183314,"Spoon","l","e",1169850,1183314,"r","o","u","p","m",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",1195953,1211397,"Spoon","r","e",1197141,1205688,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1195953,1211397,"Spoon","r","e",1205721,1206084,"l","m","m","f","h",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",1195953,1211397,"Spoon","r","e",1206117,1208493,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1195953,1211397,"Spoon","r","e",1208526,1211397,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1244298,1262679,"Spoon","l","i",1245321,1255386,"l","o","r","f","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1244298,1262679,"Spoon","l","i",1255419,1259808,"r","o","u","p","h",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",1244298,1262679,"Spoon","l","i",1259841,1262679,"b","n","m","p","n",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",1277199,1310100,"Spoon","r","e",1284096,1310100,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1719333,1734975,"Hammer","r","n",1720224,1734975,"r","o","r","p","m",2005-04-26,2006-05-18,387,1,12
"7","12","18/05/2006","26/04/2005",1739133,1757976,"Hammer","l","n",1741509,1754478,"r","o","u","p","m",2005-04-26,2006-05-18,387,0,12
"7","12","18/05/2006","26/04/2005",1739133,1757976,"Hammer","l","n",1754511,1757976,"l","u","u","p","e",2005-04-26,2006-05-18,387,0,12
"7","13","25/05/2006","26/04/2005",163845,177210,"Hammer","r","n",164967,177210,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",179850,193578,"Hammer","l","n",183678,193578,"r","m","m","p","h",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",195360,213345,"Hammer","r","n",197604,213345,"r","o","r","p","e",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",216216,236577,"Hammer","l","n",222222,236577,"r","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",267432,283503,"Hammer","r","n",269214,271161,"l","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",267432,283503,"Hammer","r","n",271194,274098,"b","n","b","p","n",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",267432,283503,"Hammer","r","n",274131,279048,"r","o","u","p","h",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",267432,283503,"Hammer","r","n",279081,283503,"l","u","u","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",302577,307362,"Hammer","l","n",303369,307362,"r","m","m","p","h",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",311817,326073,"Hammer","r","n",320232,324786,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",311817,326073,"Hammer","r","n",324951,326073,"r","o","r","p","e",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",330990,338877,"Hammer","l","n",332508,338877,"r","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",350361,355542,"Hammer","r","n",350790,355014,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",357588,383427,"Hammer","l","n",365475,375474,"r","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",357588,383427,"Hammer","l","n",375507,377751,"l","u","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",393492,409233,"Spoon","l","i",404217,409233,"r","m","m","f","h",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",417318,437481,"Spoon","r","i",426987,437481,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",458106,474870,"Spoon","r","i",461967,474870,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",482922,523644,"Spoon","l","i",492261,502986,"l","o","r","f","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",482922,523644,"Spoon","l","i",503019,507309,"r","u","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",482922,523644,"Spoon","l","i",507342,523644,"r","o","r","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",530904,560736,"Spoon","r","i",537042,560736,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",565455,584760,"Spoon","l","i",569976,581955,"l","o","r","f","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",565455,584760,"Spoon","l","i",582417,583572,"l","o","r","f","e",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",565455,584760,"Spoon","l","i",584199,584760,"l","o","r","f","e",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",591723,620532,"Spoon","r","i",600072,607893,"r","o","r","p","e",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",591723,620532,"Spoon","r","i",607926,611721,"b","n","b","p","n",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",591723,620532,"Spoon","r","i",611754,620532,"r","o","r","p","e",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",625317,646668,"Spoon","l","i",628584,631818,"l","o","r","f","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",625317,646668,"Spoon","l","i",631851,633765,"b","n","b","p","n",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",625317,646668,"Spoon","l","i",633798,634656,"r","o","r","f","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",625317,646668,"Spoon","l","i",634821,635052,"r","o","r","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",625317,646668,"Spoon","l","i",635085,636669,"l","u","u","p","e",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",625317,646668,"Spoon","l","i",636702,643764,"b","n","b","p","n",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",625317,646668,"Spoon","l","i",643797,644886,"l","u","m","f","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",625317,646668,"Spoon","l","i",644919,646668,"r","u","u","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",652608,680196,"Spoon","r","i",658317,663366,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",652608,680196,"Spoon","r","i",663399,665511,"b","n","b","p","n",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",652608,680196,"Spoon","r","i",665544,680196,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",720060,740553,"Spoon","l","e",721347,740553,"r","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",746163,758109,"Spoon","r","e",747813,758109,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",794409,808302,"Spoon","l","e",795399,796752,"l","o","r","p","e",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",794409,808302,"Spoon","l","e",796785,808302,"r","u","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",850377,870045,"Spoon","r","e",853941,856086,"l","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",850377,870045,"Spoon","r","e",856251,870045,"l","o","u","p","e",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",875721,912417,"Spoon","l","e",895851,905256,"r","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",875721,912417,"Spoon","l","e",905289,908754,"b","n","b","f","n",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",875721,912417,"Spoon","l","e",908787,912417,"r","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",1440021,1448535,"Magnet","l","n",1442166,1448535,"r","o","u","p","h",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",1454673,1468368,"Magnet","r","n",1456290,1468368,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",1470150,1484901,"Magnet","l","n",1471074,1484901,"r","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",1487310,1498827,"Magnet","r","n",1487970,1498827,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",1519815,1549020,"Magnet","l","n",1530507,1533774,"l","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",1519815,1549020,"Magnet","l","n",1534005,1535358,"l","m","m","f","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",1519815,1549020,"Magnet","l","n",1536282,1549020,"l","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",1592052,1601424,"Magnet","r","n",1593867,1599213,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
"7","13","25/05/2006","26/04/2005",1603701,1611423,"Magnet","l","n",1604361,1611423,"r","o","u","p","m",2005-04-26,2006-05-25,394,0,13
"7","13","25/05/2006","26/04/2005",1616967,1634919,"Magnet","r","n",1624392,1628616,"r","o","r","p","m",2005-04-26,2006-05-25,394,1,13
