ID_id_num,ID_session_num,ID_tdate,ID_bdate,Trial_onset,Trial_offset,Trial_tool,Trial_tool_direction,Trial_target,Grasp_onset,Grasp_offset,Grasp_hand,Grasp_overunder,Grasp_radialunlar,Grasp_grip_type,Grasp_grasp_location_on_tool
07,08,12/04/2006,26/04/2005,667352,675954,h,r,n,667849,675954,r,o,r,p,m
07,08,12/04/2006,26/04/2005,682346,689359,h,l,n,682973,688952,r,o,u,p,m
07,08,12/04/2006,26/04/2005,691662,698729,h,r,n,692784,698147,r,o,r,p,m
07,08,12/04/2006,26/04/2005,705343,711616,h,l,n,705670,711218,r,o,u,p,m
07,08,12/04/2006,26/04/2005,713218,721015,h,r,n,713388,720949,r,o,r,p,m
07,08,12/04/2006,26/04/2005,742458,748661,s,r,i,742971,748284,r,o,r,p,m
07,08,12/04/2006,26/04/2005,753780,763140,s,l,i,754732,761940,l,o,r,p,m
07,08,12/04/2006,26/04/2005,770304,777475,s,r,i,770542,776690,r,o,r,p,m
07,08,12/04/2006,26/04/2005,782884,793313,s,l,i,784573,790750,l,o,r,p,m
07,08,12/04/2006,26/04/2005,804304,814266,s,r,i,807568,813231,r,o,r,p,m
07,08,12/04/2006,26/04/2005,822392,831040,s,l,i,824534,831040,l,o,r,p,m
07,08,12/04/2006,26/04/2005,840106,854925,s,r,i,845376,854038,r,o,r,p,m
07,08,12/04/2006,26/04/2005,862138,873488,s,l,i,862546,868501,l,o,r,p,m
07,08,12/04/2006,26/04/2005,901748,911971,s,r,e,905420,911693,r,o,r,p,m
07,08,12/04/2006,26/04/2005,914498,922585,s,l,e,915178,922108,r,o,u,p,m
07,08,12/04/2006,26/04/2005,931761,941158,s,r,e,933096,939447,r,o,r,p,m
07,08,12/04/2006,26/04/2005,947036,954178,s,l,e,948294,953687,r,o,u,p,m
07,08,12/04/2006,26/04/2005,957202,962685,s,r,e,957712,962416,r,o,r,p,m
07,08,12/04/2006,26/04/2005,966280,1003811,s,l,n,991270,1003726,r,o,u,p,m
07,08,12/04/2006,26/04/2005,1006978,1013559,s,r,n,1008542,1013234,r,o,r,p,m
07,08,12/04/2006,26/04/2005,1016090,1042037,s,l,n,1034042,1042037,l,o,r,f,e
07,09,19/04/2006,26/04/2005,153978,167574,s,r,i,156024,167574,r,o,r,f,m
07,09,19/04/2006,26/04/2005,175098,185559,s,l,i,177111,185559,l,o,r,p,e
07,09,19/04/2006,26/04/2005,192720,201168,s,r,i,194634,201168,r,o,r,f,m
07,09,19/04/2006,26/04/2005,207834,214368,s,l,i,209253,214368,l,o,r,p,m
07,09,19/04/2006,26/04/2005,224829,234201,s,r,i,227271,234201,r,o,r,p,m
07,09,19/04/2006,26/04/2005,239712,245322,s,l,i,242418,245322,l,o,r,p,m
07,09,19/04/2006,26/04/2005,249084,252945,s,r,i,250371,252945,r,o,r,p,m
07,09,19/04/2006,26/04/2005,257334,284394,s,l,i,281589,284394,l,o,r,p,e
07,09,19/04/2006,26/04/2005,317427,326799,s,r,e,318483,326799,r,o,r,p,m
07,09,19/04/2006,26/04/2005,340560,348018,s,l,e,341682,348018,l,o,r,p,m
07,09,19/04/2006,26/04/2005,353034,360888,s,r,e,353628,360888,r,o,r,p,m
07,09,19/04/2006,26/04/2005,364980,373560,s,l,e,366597,373560,l,o,r,p,m
07,09,19/04/2006,26/04/2005,384153,396792,s,l,e,384153,396792,l,o,r,p,m
07,09,19/04/2006,26/04/2005,414282,421872,s,r,e,415701,421872,r,o,r,p,m
07,09,19/04/2006,26/04/2005,425271,455466,s,l,e,452100,455466,l,o,r,p,m
07,09,19/04/2006,26/04/2005,462429,476091,s,r,e,"","","","","","",""
07,09,19/04/2006,26/04/2005,477114,481437,s,r,e,478203,481437,r,o,r,p,m
07,09,19/04/2006,26/04/2005,501204,508992,b,l,i,502854,508992,r,o,u,p,h
07,09,19/04/2006,26/04/2005,512490,530310,b,r,i,526581,529749,l,o,u,f,m
07,09,19/04/2006,26/04/2005,536877,552222,b,l,i,538659,539979,l,o,r,p,e
07,09,19/04/2006,26/04/2005,536877,552222,b,l,i,540012,541299,r,o,u,p,h
07,09,19/04/2006,26/04/2005,536877,552222,b,l,i,541332,552222,l,o,r,p,m
07,09,19/04/2006,26/04/2005,560439,570504,b,r,i,561627,563871,l,o,u,f,h
07,09,19/04/2006,26/04/2005,560439,570504,b,r,i,563904,570504,r,u,u,p,h
07,09,19/04/2006,26/04/2005,573078,580767,b,l,i,575322,577896,l,o,r,p,m
07,09,19/04/2006,26/04/2005,573078,580767,b,l,i,577929,580767,r,o,u,p,h
07,09,19/04/2006,26/04/2005,592251,597630,b,r,i,594033,596772,l,o,u,p,m
07,09,19/04/2006,26/04/2005,600930,612117,b,l,i,604362,606408,l,o,u,p,h
07,09,19/04/2006,26/04/2005,600930,612117,b,l,i,606441,612117,r,m,m,p,h
07,09,19/04/2006,26/04/2005,615120,627132,b,r,i,616731,621489,r,o,m,f,h
07,09,19/04/2006,26/04/2005,615120,627132,b,r,i,621522,622974,l,m,m,p,h
07,09,19/04/2006,26/04/2005,615120,627132,b,r,i,623007,624096,r,m,m,f,h
07,09,19/04/2006,26/04/2005,615120,627132,b,r,i,624129,627132,l,m,m,p,h
07,09,19/04/2006,26/04/2005,640629,650628,b,l,e,641586,645579,r,o,u,f,m
07,09,19/04/2006,26/04/2005,640629,650628,b,l,e,645612,650628,l,m,m,p,e
07,09,19/04/2006,26/04/2005,655413,666435,b,r,e,657195,658977,r,o,r,f,m
07,09,19/04/2006,26/04/2005,655413,666435,b,r,e,659439,665214,r,o,r,p,h
07,09,19/04/2006,26/04/2005,655413,666435,b,r,e,665247,666435,l,m,m,p,h
07,09,19/04/2006,26/04/2005,675378,692703,b,l,e,681615,682737,l,o,r,f,e
07,09,19/04/2006,26/04/2005,675378,692703,b,l,e,682770,683925,r,u,u,p,m
07,09,19/04/2006,26/04/2005,675378,692703,b,l,e,683958,684420,l,m,m,p,h
07,09,19/04/2006,26/04/2005,675378,692703,b,l,e,684453,692703,r,u,u,p,h
07,09,19/04/2006,26/04/2005,701448,714648,b,r,e,"","","","","","",""
07,09,19/04/2006,26/04/2005,756096,763851,h,l,n,757944,763851,l,o,r,p,e
07,09,19/04/2006,26/04/2005,767052,775104,h,r,n,767877,775104,r,o,r,p,m
07,09,19/04/2006,26/04/2005,778404,791505,h,l,n,780153,791505,l,o,r,p,m
07,09,19/04/2006,26/04/2005,796422,805398,h,r,n,797148,805398,r,o,r,p,m
07,09,19/04/2006,26/04/2005,809325,817344,h,l,n,810117,817344,l,o,r,p,m
07,09,19/04/2006,26/04/2005,828036,836253,h,r,n,829224,836253,l,o,u,p,m
07,09,19/04/2006,26/04/2005,842919,850014,h,l,n,844767,850014,l,o,r,p,m
07,09,19/04/2006,26/04/2005,853512,861894,h,r,n,855162,861894,l,o,u,p,m
07,09,19/04/2006,26/04/2005,870573,877767,h,r,n,871200,877767,l,o,r,p,e
07,09,19/04/2006,26/04/2005,906873,912252,m,r,n,908160,912252,r,o,r,p,m
07,09,19/04/2006,26/04/2005,917532,928488,m,l,n,919248,928488,l,o,r,p,m
07,09,19/04/2006,26/04/2005,934923,948024,m,l,n,935979,948024,l,o,r,p,m
07,09,19/04/2006,26/04/2005,948849,958584,m,r,n,952314,958584,r,o,r,p,h
07,09,19/04/2006,26/04/2005,967923,986337,m,l,n,968484,986337,l,o,r,p,m
07,09,19/04/2006,26/04/2005,992640,998085,m,r,n,"","","","","","",""
07,09,19/04/2006,26/04/2005,1000791,1006698,m,r,n,"","","","","","",""
07,09,19/04/2006,26/04/2005,1011186,1024452,m,r,n,1019799,1024452,r,o,r,p,m
07,09,19/04/2006,26/04/2005,1035672,1046166,m,l,n,1037157,1046166,l,o,r,f,h
07,09,19/04/2006,26/04/2005,1052436,1059828,m,r,n,1053426,1057023,r,o,u,p,h
07,09,19/04/2006,26/04/2005,1052436,1059828,m,r,n,1057056,1059828,l,u,r,p,h
07,09,19/04/2006,26/04/2005,1086558,1095138,b,r,e,1088406,1095138,r,o,r,p,m
07,09,19/04/2006,26/04/2005,1098273,1112364,b,l,e,1105236,1106160,l,o,r,p,h
07,09,19/04/2006,26/04/2005,1098273,1112364,b,l,e,1106193,1112364,r,m,m,p,h
07,09,19/04/2006,26/04/2005,1115730,1132329,b,r,e,1124838,1128105,l,o,u,p,h
07,09,19/04/2006,26/04/2005,1115730,1132329,b,r,e,1128138,1132329,r,m,m,p,h
07,09,19/04/2006,26/04/2005,1136718,1148532,b,l,e,"","","","","","",""
07,10,27/04/2006,26/04/2005,272976,286506,h,r,n,275385,286506,r,o,r,p,m
07,10,27/04/2006,26/04/2005,293733,303996,h,l,n,297033,301290,l,o,r,p,m
07,10,27/04/2006,26/04/2005,293733,303996,h,l,n,301323,303996,r,u,r,p,m
07,10,27/04/2006,26/04/2005,316734,324786,h,r,n,318582,324786,r,o,r,p,m
07,10,27/04/2006,26/04/2005,339537,345774,h,l,n,340890,345774,r,o,u,p,m
07,10,27/04/2006,26/04/2005,353166,360525,h,r,n,355146,360525,r,o,r,p,m
07,10,27/04/2006,26/04/2005,367587,374781,h,l,n,369204,374781,r,o,u,p,h
07,10,27/04/2006,26/04/2005,389928,404118,h,r,n,400125,404118,r,o,r,p,m
07,10,27/04/2006,26/04/2005,422499,431244,h,l,n,423918,425601,r,o,u,p,h
07,10,27/04/2006,26/04/2005,422499,431244,h,l,n,425634,429627,l,u,u,p,e
07,10,27/04/2006,26/04/2005,422499,431244,h,l,n,429792,430287,l,u,u,p,m
07,10,27/04/2006,26/04/2005,422499,431244,h,l,n,430386,431244,l,o,m,f,h
07,10,27/04/2006,26/04/2005,489720,509982,s,r,i,"","","","","","",""
07,10,27/04/2006,26/04/2005,521730,550044,s,r,i,529584,550044,r,o,r,f,m
07,10,27/04/2006,26/04/2005,565752,614196,s,l,i,576345,602052,l,o,r,p,m
07,10,27/04/2006,26/04/2005,565752,614196,s,l,i,602316,611127,l,o,r,p,m
07,10,27/04/2006,26/04/2005,629079,642807,s,l,i,631653,642807,l,m,m,p,e
07,10,27/04/2006,26/04/2005,652938,674652,s,r,i,656766,668118,r,o,r,p,m
07,10,27/04/2006,26/04/2005,652938,674652,s,r,i,668151,673464,b,n,b,p,n
07,10,27/04/2006,26/04/2005,652938,674652,s,r,i,673497,674652,r,o,r,p,m
07,10,27/04/2006,26/04/2005,686532,724878,s,l,i,688809,694815,l,o,r,p,m
07,10,27/04/2006,26/04/2005,686532,724878,s,l,i,694848,696564,b,n,b,p,n
07,10,27/04/2006,26/04/2005,686532,724878,s,l,i,696597,710622,r,u,r,p,m
07,10,27/04/2006,26/04/2005,686532,724878,s,l,i,710655,711117,b,n,b,p,n
07,10,27/04/2006,26/04/2005,686532,724878,s,l,i,711150,719730,r,u,r,p,m
07,10,27/04/2006,26/04/2005,686532,724878,s,l,i,719829,724878,r,o,r,p,h
07,10,27/04/2006,26/04/2005,734679,752433,s,r,i,736362,745800,r,o,r,f,m
07,10,27/04/2006,26/04/2005,734679,752433,s,r,i,745833,751113,b,n,b,p,n
07,10,27/04/2006,26/04/2005,734679,752433,s,r,i,751146,752433,r,o,r,p,m
07,10,27/04/2006,26/04/2005,781836,795036,s,l,i,783486,795036,l,o,r,f,m
07,10,27/04/2006,26/04/2005,811767,832194,s,r,i,"","","","","","",""
07,10,27/04/2006,26/04/2005,918093,931326,s,r,e,920403,931326,r,o,r,p,m
07,10,27/04/2006,26/04/2005,942348,967395,s,l,e,943734,964656,l,o,r,p,m
07,10,27/04/2006,26/04/2005,942348,967395,s,l,e,965118,967395,l,o,r,p,h
07,10,27/04/2006,26/04/2005,975513,985413,s,l,e,977757,985413,l,o,r,p,e
07,10,27/04/2006,26/04/2005,989505,1059960,s,r,e,1008051,1011087,l,m,m,p,h
07,10,27/04/2006,26/04/2005,989505,1059960,s,r,e,1011120,1036761,r,o,r,p,m
07,10,27/04/2006,26/04/2005,989505,1059960,s,r,e,1036794,1038114,b,n,b,p,n
07,10,27/04/2006,26/04/2005,989505,1059960,s,r,e,1038147,1059960,l,u,r,p,m
07,10,27/04/2006,26/04/2005,1088802,1106556,m,l,n,1090551,1106556,l,o,r,p,m
07,10,27/04/2006,26/04/2005,1118238,1131009,m,r,n,1120119,1131009,r,o,r,p,m
07,10,27/04/2006,26/04/2005,1135398,1145595,m,l,n,1138962,1145595,r,o,u,p,m
07,10,27/04/2006,26/04/2005,1158498,1168926,m,r,n,1161237,1166715,r,o,r,p,m
07,10,27/04/2006,26/04/2005,1158498,1168926,m,r,n,1166748,1168926,l,u,r,p,h
07,10,27/04/2006,26/04/2005,1195986,1221297,m,l,n,1212981,1217205,r,o,u,p,m
07,10,27/04/2006,26/04/2005,1195986,1221297,m,l,n,1217238,1221297,l,u,u,p,m
07,10,27/04/2006,26/04/2005,1227798,1230834,m,r,n,"","","","","","",""
07,11,03/05/2006,26/04/2005,223971,234696,m,l,n,225225,227304,r,o,u,p,m
07,11,03/05/2006,26/04/2005,223971,234696,m,l,n,227337,234696,l,u,u,p,m
07,11,03/05/2006,26/04/2005,237963,245091,m,r,n,240702,243045,r,o,r,p,m
07,11,03/05/2006,26/04/2005,237963,245091,m,r,n,243078,245091,l,u,r,p,h
07,11,03/05/2006,26/04/2005,269676,287991,m,l,n,272283,287991,l,o,r,p,m
07,11,03/05/2006,26/04/2005,295944,310101,m,r,n,298287,310101,r,o,r,p,m
07,11,03/05/2006,26/04/2005,313797,329934,m,l,n,315777,329934,l,o,r,p,m
07,11,03/05/2006,26/04/2005,335973,343365,m,r,n,338811,340164,r,o,r,p,m
07,11,03/05/2006,26/04/2005,335973,343365,m,r,n,340197,343365,l,u,r,p,h
07,11,03/05/2006,26/04/2005,357291,369996,m,l,n,366168,369996,r,o,u,p,m
07,11,03/05/2006,26/04/2005,379401,389433,m,r,n,385110,387948,r,o,r,p,m
07,11,03/05/2006,26/04/2005,379401,389433,m,r,n,387981,389433,l,u,r,p,h
07,11,03/05/2006,26/04/2005,393459,408870,m,l,n,404085,408111,r,o,u,p,m
07,11,03/05/2006,26/04/2005,413391,423885,m,r,n,420057,423885,r,o,r,p,m
07,11,03/05/2006,26/04/2005,461439,470580,s,l,i,464508,470580,l,o,r,f,m
07,11,03/05/2006,26/04/2005,476454,486354,s,r,i,479094,486354,r,o,r,p,m
07,11,03/05/2006,26/04/2005,490248,503085,s,l,i,497805,503085,l,o,r,p,m
07,11,03/05/2006,26/04/2005,509454,513909,s,r,i,"","","","","","",""
07,11,03/05/2006,26/04/2005,520872,527637,s,r,i,"","","","","","",""
07,11,03/05/2006,26/04/2005,529683,553641,s,r,i,539748,553641,r,o,r,p,m
07,11,03/05/2006,26/04/2005,562584,579051,s,l,i,565587,579051,l,o,r,p,m
07,11,03/05/2006,26/04/2005,593175,603537,s,r,i,595419,601194,r,o,r,p,m
07,11,03/05/2006,26/04/2005,593175,603537,s,r,i,601227,603537,l,o,r,p,m
07,11,03/05/2006,26/04/2005,632610,653367,s,r,i,642708,653367,r,o,r,p,m
07,11,03/05/2006,26/04/2005,659274,667788,s,l,i,661452,667788,l,o,r,p,m
07,11,03/05/2006,26/04/2005,677523,707850,s,r,i,681450,707850,r,o,r,p,m
07,11,03/05/2006,26/04/2005,731148,739860,s,l,e,732501,739860,l,o,r,p,m
07,11,03/05/2006,26/04/2005,743391,756426,s,r,e,752037,753588,l,o,u,p,m
07,11,03/05/2006,26/04/2005,759231,766491,s,l,e,760881,765270,l,o,r,p,m
07,11,03/05/2006,26/04/2005,770583,779625,s,r,e,772332,779625,r,o,r,p,m
07,11,03/05/2006,26/04/2005,783024,799656,s,l,e,784872,799656,l,o,r,p,m
07,11,03/05/2006,26/04/2005,803550,814902,s,r,e,806223,814902,l,o,u,p,m
07,11,03/05/2006,26/04/2005,817377,837078,s,l,e,827277,836946,l,o,r,p,m
07,11,03/05/2006,26/04/2005,840345,848661,s,r,e,"","","","","","",""
07,11,03/05/2006,26/04/2005,877140,884367,h,r,n,878328,884367,r,o,r,p,m
07,11,03/05/2006,26/04/2005,886380,896214,h,l,n,887601,896214,l,o,r,p,m
07,11,03/05/2006,26/04/2005,898722,910173,h,r,n,904530,910173,r,o,r,p,m
07,11,03/05/2006,26/04/2005,916938,927498,h,l,n,917862,927498,r,o,u,p,m
07,11,03/05/2006,26/04/2005,928917,935781,h,r,n,930864,935781,r,o,r,p,m
07,11,03/05/2006,26/04/2005,945582,951720,h,l,n,946902,951720,r,o,u,p,m
07,11,03/05/2006,26/04/2005,955317,960135,h,r,n,956307,960135,r,o,r,p,m
07,11,03/05/2006,26/04/2005,967956,973929,h,l,n,969606,972840,r,o,u,p,m
07,11,03/05/2006,26/04/2005,977724,982278,h,r,n,979572,982278,r,o,r,p,m
07,11,03/05/2006,26/04/2005,984654,998085,h,l,n,993234,998085,r,o,u,p,h
07,11,03/05/2006,26/04/2005,1309935,1324950,b,r,i,1311288,1313862,r,o,r,p,m
07,11,03/05/2006,26/04/2005,1309935,1324950,b,r,i,1313895,1314555,l,u,r,p,h
07,11,03/05/2006,26/04/2005,1309935,1324950,b,r,i,1314588,1324950,r,m,m,f,h
07,11,03/05/2006,26/04/2005,1327227,1335774,b,l,i,1330659,1332573,l,o,r,f,h
07,11,03/05/2006,26/04/2005,1327227,1335774,b,l,i,1332606,1335774,r,m,m,p,h
07,11,03/05/2006,26/04/2005,1338117,1362966,b,r,i,1356927,1357686,l,o,u,p,h
07,11,03/05/2006,26/04/2005,1338117,1362966,b,r,i,1357719,1361052,r,u,u,p,h
07,11,03/05/2006,26/04/2005,1338117,1362966,b,r,i,1361085,1361844,l,m,m,p,h
07,11,03/05/2006,26/04/2005,1338117,1362966,b,r,i,1361877,1362966,b,m,m,p,h
07,11,03/05/2006,26/04/2005,1365837,1380423,b,l,i,1370094,1371447,l,o,r,p,m
07,11,03/05/2006,26/04/2005,1365837,1380423,b,l,i,1371480,1372602,r,u,r,p,h
07,11,03/05/2006,26/04/2005,1365837,1380423,b,l,i,1372635,1380423,b,m,m,p,h
07,11,03/05/2006,26/04/2005,1400652,1409826,b,r,i,1403490,1409826,r,m,m,p,e
07,11,03/05/2006,26/04/2005,1412961,1420452,b,l,i,1414677,1415700,l,o,r,p,h
07,11,03/05/2006,26/04/2005,1412961,1420452,b,l,i,1415733,1420452,r,m,m,p,h
07,11,03/05/2006,26/04/2005,1423191,1431408,b,r,i,1424808,1426788,l,o,u,f,h
07,11,03/05/2006,26/04/2005,1423191,1431408,b,r,i,1426821,1431408,r,o,r,p,m
07,11,03/05/2006,26/04/2005,1434246,1443981,b,l,i,1436226,1437051,l,o,r,p,h
07,11,03/05/2006,26/04/2005,1434246,1443981,b,l,i,1437084,1439031,r,m,r,p,h
07,11,03/05/2006,26/04/2005,1434246,1443981,b,l,i,1439064,1443981,l,m,r,p,h
07,11,03/05/2006,26/04/2005,1448601,1457907,b,r,i,1450614,1451967,l,o,u,p,h
07,11,03/05/2006,26/04/2005,1448601,1457907,b,r,i,1452000,1457907,r,u,u,p,m
07,11,03/05/2006,26/04/2005,1468995,1472724,b,l,i,"","","","","","",""
07,11,03/05/2006,26/04/2005,1485495,1499157,b,r,e,1486749,1493976,r,o,r,p,m
07,11,03/05/2006,26/04/2005,1485495,1499157,b,r,e,1494009,1495659,l,m,m,f,h
07,11,03/05/2006,26/04/2005,1485495,1499157,b,r,e,1495692,1496088,l,o,r,f,h
07,11,03/05/2006,26/04/2005,1485495,1499157,b,r,e,1496121,1499157,l,u,r,p,h
07,11,03/05/2006,26/04/2005,1500675,1507539,b,l,e,"","","","","","",""
07,11,03/05/2006,26/04/2005,1541001,1542321,b,l,e,"","","","","","",""
07,11,03/05/2006,26/04/2005,1581624,1607793,b,l,e,"","","","","","",""
07,11,03/05/2006,26/04/2005,1738440,1768866,b,l,e,"","","","","","",""
07,11,03/05/2006,26/04/2005,1775994,1777743,b,l,e,"","","","","","",""
07,12,18/05/2006,26/04/2005,281985,295944,b,l,n,282447,282612,l,o,r,f,h
07,12,18/05/2006,26/04/2005,281985,295944,b,l,n,283833,290730,l,o,r,p,m
07,12,18/05/2006,26/04/2005,281985,295944,b,l,n,290763,295944,r,m,r,p,h
07,12,18/05/2006,26/04/2005,303930,340890,b,r,n,307791,308451,l,o,u,f,m
07,12,18/05/2006,26/04/2005,303930,340890,b,r,n,309540,316107,l,o,r,p,m
07,12,18/05/2006,26/04/2005,303930,340890,b,r,n,316140,324126,r,m,r,p,h
07,12,18/05/2006,26/04/2005,303930,340890,b,r,n,324159,328845,b,m,r,p,n
07,12,18/05/2006,26/04/2005,303930,340890,b,r,n,328878,340890,r,u,r,p,h
07,12,18/05/2006,26/04/2005,349536,365112,b,l,n,350823,351648,l,o,r,p,m
07,12,18/05/2006,26/04/2005,349536,365112,b,l,n,351681,357390,r,u,r,p,h
07,12,18/05/2006,26/04/2005,349536,365112,b,l,n,357423,365112,l,m,r,p,h
07,12,18/05/2006,26/04/2005,381447,397815,b,r,e,385638,397815,r,o,r,p,m
07,12,18/05/2006,26/04/2005,406527,413391,b,l,e,407649,412071,l,o,r,p,e
07,12,18/05/2006,26/04/2005,423621,443322,b,r,e,"","","","","","",""
07,12,18/05/2006,26/04/2005,448272,478137,b,r,e,462396,474969,l,o,r,p,e
07,12,18/05/2006,26/04/2005,537933,545391,m,l,n,538923,543807,l,o,r,p,m
07,12,18/05/2006,26/04/2005,557898,568920,m,r,n,558789,568920,r,o,r,p,m
07,12,18/05/2006,26/04/2005,574398,589512,m,l,n,575157,589512,l,o,r,p,m
07,12,18/05/2006,26/04/2005,593043,604659,m,r,n,595254,604659,l,o,r,p,m
07,12,18/05/2006,26/04/2005,614625,640992,m,l,n,625251,634425,l,o,r,p,m
07,12,18/05/2006,26/04/2005,614625,640992,m,l,n,634458,640992,r,u,r,p,h
07,12,18/05/2006,26/04/2005,646536,657129,m,r,n,653862,657129,r,o,r,p,m
07,12,18/05/2006,26/04/2005,763983,776655,s,l,i,769098,776655,l,o,r,p,m
07,12,18/05/2006,26/04/2005,793947,802329,s,r,i,795564,802329,r,o,r,p,m
07,12,18/05/2006,26/04/2005,822525,848562,s,l,i,824142,845823,l,o,r,p,m
07,12,18/05/2006,26/04/2005,871827,908028,s,r,i,881826,908028,r,o,r,f,m
07,12,18/05/2006,26/04/2005,917928,941952,s,l,i,924528,940269,l,o,r,f,m
07,12,18/05/2006,26/04/2005,952545,982971,s,r,i,954525,982971,r,o,r,p,m
07,12,18/05/2006,26/04/2005,995049,1018611,s,l,i,996996,1018611,l,o,r,p,m
07,12,18/05/2006,26/04/2005,1029699,1036134,s,r,i,1032009,1033890,l,m,m,f,h
07,12,18/05/2006,26/04/2005,1062369,1075800,s,l,i,1063689,1070949,l,o,r,p,e
07,12,18/05/2006,26/04/2005,1062369,1075800,s,l,i,1070982,1075800,r,u,r,p,h
07,12,18/05/2006,26/04/2005,1087779,1124376,s,r,i,1092729,1099329,r,o,r,p,e
07,12,18/05/2006,26/04/2005,1087779,1124376,s,r,i,1100088,1106721,r,o,r,p,m
07,12,18/05/2006,26/04/2005,1087779,1124376,s,r,i,1106754,1111671,l,u,r,p,h
07,12,18/05/2006,26/04/2005,1087779,1124376,s,r,i,1111704,1119888,r,o,r,p,m
07,12,18/05/2006,26/04/2005,1168794,1183314,s,l,e,1169850,1183314,r,o,u,p,m
07,12,18/05/2006,26/04/2005,1195953,1211397,s,r,e,1197141,1205688,r,o,r,p,m
07,12,18/05/2006,26/04/2005,1195953,1211397,s,r,e,1205721,1206084,l,m,m,f,h
07,12,18/05/2006,26/04/2005,1195953,1211397,s,r,e,1206117,1208493,r,o,r,p,m
07,12,18/05/2006,26/04/2005,1195953,1211397,s,r,e,1208526,1211397,r,o,r,p,m
07,12,18/05/2006,26/04/2005,1244298,1262679,s,l,i,1245321,1255386,l,o,r,f,m
07,12,18/05/2006,26/04/2005,1244298,1262679,s,l,i,1255419,1259808,r,o,u,p,h
07,12,18/05/2006,26/04/2005,1244298,1262679,s,l,i,1259841,1262679,b,n,m,p,n
07,12,18/05/2006,26/04/2005,1277199,1310100,s,r,e,1284096,1310100,r,o,r,p,m
07,12,18/05/2006,26/04/2005,1719333,1734975,h,r,n,1720224,1734975,r,o,r,p,m
07,12,18/05/2006,26/04/2005,1739133,1757976,h,l,n,1741509,1754478,r,o,u,p,m
07,12,18/05/2006,26/04/2005,1739133,1757976,h,l,n,1754511,1757976,l,u,u,p,e
07,12,18/05/2006,26/04/2005,1762299,1846507,h,r,n,"","","","","","",""
07,13,25/05/2006,26/04/2005,163845,177210,h,r,n,164967,177210,r,o,r,p,m
07,13,25/05/2006,26/04/2005,179850,193578,h,l,n,183678,193578,r,m,m,p,h
07,13,25/05/2006,26/04/2005,195360,213345,h,r,n,197604,213345,r,o,r,p,e
07,13,25/05/2006,26/04/2005,216216,236577,h,l,n,222222,236577,r,o,u,p,m
07,13,25/05/2006,26/04/2005,239778,241659,h,r,n,"","","","","","",""
07,13,25/05/2006,26/04/2005,243243,250668,h,r,n,"","","","","","",""
07,13,25/05/2006,26/04/2005,267432,283503,h,r,n,269214,271161,l,o,u,p,m
07,13,25/05/2006,26/04/2005,267432,283503,h,r,n,271194,274098,b,n,b,p,n
07,13,25/05/2006,26/04/2005,267432,283503,h,r,n,274131,279048,r,o,u,p,h
07,13,25/05/2006,26/04/2005,267432,283503,h,r,n,279081,283503,l,u,u,p,m
07,13,25/05/2006,26/04/2005,285615,295647,h,l,n,"","","","","","",""
07,13,25/05/2006,26/04/2005,302577,307362,h,l,n,303369,307362,r,m,m,p,h
07,13,25/05/2006,26/04/2005,311817,326073,h,r,n,320232,324786,r,o,r,p,m
07,13,25/05/2006,26/04/2005,311817,326073,h,r,n,324951,326073,r,o,r,p,e
07,13,25/05/2006,26/04/2005,330990,338877,h,l,n,332508,338877,r,o,u,p,m
07,13,25/05/2006,26/04/2005,343596,348348,h,r,n,"","","","","","",""
07,13,25/05/2006,26/04/2005,350361,355542,h,r,n,350790,355014,r,o,r,p,m
07,13,25/05/2006,26/04/2005,357588,383427,h,l,n,365475,375474,r,o,u,p,m
07,13,25/05/2006,26/04/2005,357588,383427,h,l,n,375507,377751,l,u,u,p,m
07,13,25/05/2006,26/04/2005,393492,409233,s,l,i,404217,409233,r,m,m,f,h
07,13,25/05/2006,26/04/2005,417318,437481,s,r,i,426987,437481,r,o,r,p,m
07,13,25/05/2006,26/04/2005,442002,451044,s,l,i,"","","","","","",""
07,13,25/05/2006,26/04/2005,458106,474870,s,r,i,461967,474870,r,o,r,p,m
07,13,25/05/2006,26/04/2005,482922,523644,s,l,i,492261,502986,l,o,r,f,m
07,13,25/05/2006,26/04/2005,482922,523644,s,l,i,503019,507309,r,u,r,p,m
07,13,25/05/2006,26/04/2005,482922,523644,s,l,i,507342,523644,r,o,r,p,m
07,13,25/05/2006,26/04/2005,530904,560736,s,r,i,537042,560736,r,o,r,p,m
07,13,25/05/2006,26/04/2005,565455,584760,s,l,i,569976,581955,l,o,r,f,m
07,13,25/05/2006,26/04/2005,565455,584760,s,l,i,582417,583572,l,o,r,f,e
07,13,25/05/2006,26/04/2005,565455,584760,s,l,i,584199,584760,l,o,r,f,e
07,13,25/05/2006,26/04/2005,591723,620532,s,r,i,600072,607893,r,o,r,p,e
07,13,25/05/2006,26/04/2005,591723,620532,s,r,i,607926,611721,b,n,b,p,n
07,13,25/05/2006,26/04/2005,591723,620532,s,r,i,611754,620532,r,o,r,p,e
07,13,25/05/2006,26/04/2005,625317,646668,s,l,i,628584,631818,l,o,r,f,m
07,13,25/05/2006,26/04/2005,625317,646668,s,l,i,631851,633765,b,n,b,p,n
07,13,25/05/2006,26/04/2005,625317,646668,s,l,i,633798,634656,r,o,r,f,m
